activity_id,molregno,molecule_chembl_id,assay_id,assay_chembl_id,tid,target_chembl_id,target_name,target_type,standard_type,standard_value,standard_units,pchembl_value,assay_type,confidence_score,canonical_smiles,standard_inchi_key,pActivity,MolecularWeight,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumHDonors,NumHAcceptors,LogP,TPSA,NumAromaticRings,NumAliphaticRings,NumRings,AromaticProportion,NumRotatableBonds,NumSaturatedRings,FractionCSP3,MolMR,Lipinski_Violation
2923608,571757,CHEMBL572982,592286,CHEMBL1045860,11154,CHEMBL3869,Matrix metalloproteinase-14,SINGLE PROTEIN,IC50,43500.0,nM,4.36,B,9,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,ILGSIIFHQGOKKV-UHFFFAOYSA-N,4.361510743045363,270.32800000000003,20,20,3,2,2,3.121800000000002,57.53,2,0,2,0.6,6,0,0.23529411764705882,78.45860000000005,0
16346023,1193139,CHEMBL1852460,1527898,CHEMBL3705149,11037,CHEMBL3568,Nitric oxide synthase 1,SINGLE PROTEIN,IC50,590.0,nM,6.23,B,9,CCN(CC)CCCn1ccc2ccc(/N=C(\N)c3cccs3)cc21,JOVMTOKUHQGASN-UHFFFAOYSA-N,6.229147988357855,354.5230000000001,25,25,5,1,4,4.471700000000003,46.55,3,0,3,0.56,8,0,0.35,109.04640000000005,0
27107963,3262345,CHEMBL6045344,2589292,CHEMBL5731991,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,IC50,3510.0,nM,5.46,B,9,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCCC1)c1ccsc1,DJRRJNSOIPFZMS-GVWQBGCGSA-N,5.454692883534176,469.69900000000024,33,33,7,1,6,5.377120000000005,63.050000000000004,2,3,5,0.30303030303030304,8,3,0.7307692307692307,132.4127,1
2119313,434165,CHEMBL255585,473976,CHEMBL933957,11575,CHEMBL4015,C-C chemokine receptor type 2,SINGLE PROTEIN,IC50,305.0,nM,6.52,B,9,CC(=O)Nc1ccc(CN2CC[C@@H](NC(=O)CNC(=O)c3cccc(C(F)(F)F)c3)C2)cc1,HJSNLHXLWRAOLN-HXUWFJFHSA-N,6.515700160653214,462.4720000000001,33,33,10,3,4,2.7843000000000018,90.53999999999999,2,1,3,0.36363636363636365,7,1,0.34782608695652173,116.34760000000003,0
25675144,2870999,CHEMBL5430831,2366316,CHEMBL5377863,10938,CHEMBL2971,Tyrosine-protein kinase JAK2,SINGLE PROTEIN,IC50,761.8,nM,6.12,B,9,CNC(=O)c1cnc2[nH]ccc2c1NC1CCN(Cc2ccc(Cl)cc2)CC1(F)F,PPFSVCKUAHWWLJ-UHFFFAOYSA-N,6.118159031675073,433.89000000000016,30,30,9,3,4,3.8976000000000024,73.05,3,1,4,0.5,5,1,0.3333333333333333,113.18760000000003,0
8006967,1275377,CHEMBL1940522,797472,CHEMBL1943215,11082,CHEMBL2208,MAP kinase-activated protein kinase 2,SINGLE PROTEIN,IC50,128.0,nM,6.89,B,9,N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccc(-c4ccncc4)cc3)c3ccc(N4CCNCC4)cc3)o2)cc1,VYMLKBPAPJLSOY-UHFFFAOYSA-N,6.892790030352131,539.6390000000002,41,41,7,1,6,6.136880000000006,85.4,5,1,6,0.7073170731707317,7,1,0.14705882352941177,160.5701999999996,2
18923344,2364352,CHEMBL4457343,1824279,CHEMBL4324043,63,CHEMBL1806,DNA topoisomerase 2-alpha,SINGLE PROTEIN,IC50,2400.0,nM,5.62,B,9,COc1cc(NC(C)=O)c(O)c2nccc(-c3ccccc3NC(=O)c3ccccc3)c12,MDEKTLHANMKMTR-UHFFFAOYSA-N,5.619788758288394,427.46000000000015,32,32,7,3,5,4.826700000000002,100.55000000000001,4,0,4,0.6875,5,0,0.08,124.0947,0
16877312,2128528,CHEMBL3919157,1637362,CHEMBL3880377,108117,CHEMBL3137261,PRMT5/MEP50 complex,PROTEIN COMPLEX,IC50,101.0,nM,7.0,B,7,CN1CCN(C(=O)Cn2ccc3cnc(-c4cccc(OCC(O)CN5CCc6ccccc6C5)c4)nc32)CC1,SLVUEAYYLWHJIH-UHFFFAOYSA-N,6.995678626217358,540.6680000000002,40,40,9,1,8,2.6703,86.96000000000001,4,2,6,0.525,8,1,0.3870967741935484,153.96579999999975,1
28370480,3056003,CHEMBL5839002,2594195,CHEMBL5736894,102744,CHEMBL6111,Protein-arginine deiminase type-4,SINGLE PROTEIN,IC50,70000.0,nM,4.16,B,9,COc1nc2ccccc2c(-c2ccccc2)c1C(=O)/C=C/c1ccccn1,WFIYFDIGJLTFLH-CCEZHUSRSA-N,4.154901959985743,366.4200000000001,28,28,4,0,4,5.201500000000005,52.08,4,0,4,0.7857142857142857,5,0,0.041666666666666664,111.33250000000002,1
18299152,2260253,CHEMBL4128562,1714321,CHEMBL4124370,104299,CHEMBL1907605,Cyclin-dependent kinase 2/cyclin E1,PROTEIN COMPLEX,IC50,458.5,nM,6.34,B,7,Cc1ccccc1Nc1ccnc(N2CCC(NC(=O)c3ccc(F)cc3)CC2)n1,PJACHINHQAYMGY-UHFFFAOYSA-N,6.33866065999396,405.47700000000015,30,30,7,2,5,4.066520000000002,70.15,3,1,4,0.6,5,1,0.2608695652173913,115.59490000000002,0
17634928,1993867,CHEMBL3660962,1527607,CHEMBL3705323,234,CHEMBL1957,Insulin-like growth factor 1 receptor,SINGLE PROTEIN,IC50,3.0,nM,8.52,B,9,COc1cc(C(=O)NC2CCN(CC(N)=O)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,JCHTWNXVTQEIJH-UHFFFAOYSA-N,8.522878745280337,601.111,43,43,12,3,9,3.727800000000003,140.29000000000002,4,2,6,0.5348837209302325,8,1,0.3225806451612903,164.48729999999966,1
12075247,1425648,CHEMBL2159105,856134,CHEMBL2162522,20092,CHEMBL3884,Sodium/glucose cotransporter 2,SINGLE PROTEIN,IC50,3580.0,nM,5.45,B,9,CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc1ccc(C#N)cc1,UYGFLHJQPHZNCX-NWDGLCLDSA-N,5.446116973356125,403.4350000000002,29,29,9,5,8,0.17428,151.85,2,1,3,0.3793103448275862,6,1,0.5,101.03490000000001,0
24772424,2209990,CHEMBL4070079,2213714,CHEMBL5126846,280,CHEMBL256,Adenosine receptor A3,SINGLE PROTEIN,IC50,187.0,nM,6.73,B,9,O=C(c1ccccc1)N(C(=O)c1ccccc1)c1nccn2cc(-c3ccccc3)nc12,QXKHLCPMWPHNFR-UHFFFAOYSA-N,6.728158393463501,418.45600000000013,32,32,6,0,5,4.883500000000004,67.57000000000001,5,0,5,0.84375,4,0,0.0,122.447,0
2249386,495188,CHEMBL504040,559283,CHEMBL1015471,10869,CHEMBL3192,Histone deacetylase 8,SINGLE PROTEIN,IC50,1020.0,nM,5.99,B,9,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,SFIVOPLARTVWJB-JOHRSMMHSA-N,5.991399828238082,877.1340000000002,62,62,17,7,16,3.2603000000000066,232.42999999999995,2,2,4,0.1774193548387097,14,2,0.7777777777777778,231.19219999999922,3
3361219,649798,CHEMBL1170689,642499,CHEMBL1175872,10627,CHEMBL3371,5-hydroxytryptamine receptor 6,SINGLE PROTEIN,IC50,1350.0,nM,5.87,F,9,Cc1ccc(Nc2nc3c(S(=O)(=O)c4ccc(Br)cc4)nnn3c3ccsc23)cc1C,MCWZERHEECVMKX-UHFFFAOYSA-N,5.8696662315049934,514.4300000000001,31,31,10,1,8,5.294740000000003,89.25,5,0,5,0.7741935483870968,4,0,0.09523809523809523,124.95750000000001,2
27757088,3190740,CHEMBL5973739,2591758,CHEMBL5734457,11177,CHEMBL3130,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",SINGLE PROTEIN,IC50,300.0,nM,6.52,B,9,Cc1cccc(-c2c(C(C)Nc3ncnc4[nH]cnc34)nc3cccc(C)n3c2=O)c1,ADKXQESMQSLOTM-UHFFFAOYSA-N,6.522878745280337,411.46900000000016,31,31,8,2,7,3.8177400000000006,100.86000000000001,5,0,5,0.8064516129032258,4,0,0.17391304347826086,120.09340000000002,0
25035306,2795994,CHEMBL5276292,2282827,CHEMBL5243106,126,CHEMBL230,Prostaglandin G/H synthase 2,SINGLE PROTEIN,IC50,104.0,nM,6.98,B,9,Nc1c(C(=O)N/N=C/c2ccc(Br)cc2)sc2nc(-c3ccc(Cl)cc3)cc(-c3cccs3)c12,RZVSLSNFYYDNTL-VFLNYLIXSA-N,6.982966660701219,567.9210000000002,34,34,9,2,6,7.453800000000004,80.37,5,0,5,0.7647058823529411,5,0,0.0,146.99359999999982,2
16472555,1376125,CHEMBL2103855,1556269,CHEMBL3769268,101287,CHEMBL5689,Tryptophan 5-hydroxylase 1,SINGLE PROTEIN,IC50,16.0,nM,7.8,B,9,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,NCLGDOBQAWBXRA-PGRDOPGGSA-N,7.795880017344075,546.9370000000002,38,38,13,3,8,4.510120000000002,142.17000000000002,4,0,4,0.6052631578947368,8,0,0.2,133.93060000000006,1
1706156,343734,CHEMBL426493,343865,CHEMBL864424,10495,CHEMBL268,Cathepsin K,SINGLE PROTEIN,IC50,1.5,nM,8.82,B,9,CC(C)C[C@H](N[C@@H](c1ccc(C(=O)c2ccccc2)cc1)C(F)(F)F)C(=O)NCC#N,YNFROJBIFZUSFU-FPOVZHCZSA-N,8.823908740944319,431.4580000000001,31,31,8,2,4,4.165080000000003,81.99000000000001,2,0,2,0.3870967741935484,9,0,0.34782608695652173,110.11390000000007,0
17623066,1985063,CHEMBL3652246,1528018,CHEMBL3706092,11362,CHEMBL4005,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",SINGLE PROTEIN,IC50,2.3,nM,8.64,B,9,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](O)CC3)c2=O)cn1,WBWCFWPHCCLMJT-JOCQHMNTSA-N,8.638272163982407,382.42400000000015,28,28,9,2,9,1.6237199999999998,129.04000000000002,3,1,4,0.5714285714285714,3,1,0.42105263157894735,104.03720000000003,0
13513090,1589590,CHEMBL2443060,989544,CHEMBL2444600,103167,CHEMBL1075319,Transient receptor potential cation channel subfamily M member 8,SINGLE PROTEIN,IC50,46.3,nM,7.33,B,9,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CC1)C[C@H](O)c1cccc(Cl)c1O2,UQEATFAWAKBMKD-KRWDZBQOSA-N,7.334419008982047,456.84800000000024,31,31,10,2,4,5.121200000000004,71.03,2,2,4,0.3870967741935484,2,1,0.38095238095238093,107.33850000000002,1
2247770,494220,CHEMBL495565,560809,CHEMBL1011777,65,CHEMBL1978,Aromatase,SINGLE PROTEIN,IC50,96.0,nM,7.02,B,9,Cc1nc2ccc(Cl)c(-n3ccnc3)c2cc1CCn1ccnc1,IYLACPJLCQDSFP-UHFFFAOYSA-N,7.017728766960431,337.8140000000001,24,24,6,0,5,3.8215200000000014,48.53,4,0,4,0.8333333333333334,4,0,0.16666666666666666,94.54300000000002,0
28067951,3042024,CHEMBL5825023,2592863,CHEMBL5735562,104106,CHEMBL1744525,Nicotinamide phosphoribosyltransferase,SINGLE PROTEIN,IC50,436.0,nM,6.36,B,9,CC(C)c1oncc1C(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2ccncc2o1,WJADQILIIVLAQJ-UHFFFAOYSA-N,6.360513510731414,422.4850000000001,31,31,8,1,6,3.611500000000002,101.47,3,2,5,0.45161290322580644,5,2,0.4782608695652174,112.61170000000003,0
1044970,27370,CHEMBL131,199711,CHEMBL802067,25,CHEMBL2034,Glucocorticoid receptor,SINGLE PROTEIN,IC50,2.1,nM,8.68,F,9,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,OIGNJSKKLXVSLS-VWUMJDOOSA-N,8.67778070526608,360.4500000000002,26,26,5,3,5,1.5575999999999999,94.83,0,4,4,0.0,2,3,0.7142857142857143,95.04840000000004,0
27084917,3255390,CHEMBL6038389,2589183,CHEMBL5731882,100079,CHEMBL2041,Proto-oncogene tyrosine-protein kinase receptor Ret,SINGLE PROTEIN,IC50,7.1,nM,8.15,B,9,COCc1ccc(NC(=O)c2c(OCC3CCCO3)n(C3(C)CC3)c3ncnc(N)c23)cc1,ZOFYNKHSCZTTIE-UHFFFAOYSA-N,8.148741651280925,451.5270000000002,33,33,9,2,8,3.479000000000002,113.52000000000001,3,2,5,0.45454545454545453,8,2,0.4583333333333333,124.39960000000004,0
2634353,500009,CHEMBL486279,520155,CHEMBL947843,100787,CHEMBL4328,Betaine--homocysteine S-methyltransferase 1,SINGLE PROTEIN,IC50,139.0,nM,6.86,B,9,CC(CCSCCC(N)C(=O)O)CC(=O)O,GXMLPYRDCWMMAE-UHFFFAOYSA-N,6.856985199745905,249.332,16,16,6,3,4,1.0224999999999997,100.62000000000002,0,0,0,0.0,9,0,0.8,63.587000000000025,0
23129001,2557594,CHEMBL4863823,2099818,CHEMBL4808118,119180,CHEMBL4523430,Mas-related G-protein coupled receptor member X4,SINGLE PROTEIN,IC50,1000.0,nM,6.0,F,9,O=C(O)c1cccc(COc2ccc(C3CC3)cc2)c1,FQRRWIRLPIVQRS-UHFFFAOYSA-N,6.0,268.31199999999995,20,20,3,1,2,3.8412000000000024,46.53,2,1,3,0.6,5,1,0.23529411764705882,76.15030000000003,0
16873852,2192089,CHEMBL3982718,1637325,CHEMBL3880340,11925,CHEMBL3973,Fibroblast growth factor receptor 4,SINGLE PROTEIN,IC50,100.0,nM,7.0,B,9,COc1cc(OC)cc(N(CC#Cc2nccc(OC(C)C)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,QHWNOTNFJRKXDT-UHFFFAOYSA-N,7.0,535.6080000000003,40,40,10,0,10,4.814500000000004,100.31000000000002,5,0,5,0.675,8,0,0.23333333333333334,152.9659999999997,1
17608012,1992686,CHEMBL3659793,1527792,CHEMBL3705333,10608,CHEMBL4829,Acetyl-CoA carboxylase 2,SINGLE PROTEIN,IC50,200.0,nM,6.7,B,9,CC(=O)N[C@@H](C)c1ccc(OC2CN(c3ccc(C(F)(F)F)cn3)C2)cc1,ZJGYGLVWMUVLJZ-LBPRGKRZSA-N,6.698970004336019,379.382,27,27,8,1,4,3.565100000000003,54.46,2,1,3,0.4444444444444444,5,1,0.3684210526315789,94.54170000000003,0
7982094,1272926,CHEMBL1935447,796234,CHEMBL1938199,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,IC50,1500.0,nM,5.82,B,9,COc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,SWDWBOARDFBZAD-GOSISDBHSA-N,5.823908740944319,339.46400000000006,24,24,5,1,5,3.4707000000000017,39.08,3,1,4,0.625,4,1,0.3157894736842105,99.89770000000004,0
25554044,2851729,CHEMBL5411561,2336110,CHEMBL5346658,30034,CHEMBL5285,Mitogen-activated protein kinase kinase kinase 5,SINGLE PROTEIN,IC50,102.0,nM,6.99,B,9,CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)C(C)(C)CC(=O)N3)n1,XMDPMWOIFLZLCB-UHFFFAOYSA-N,6.991399828238082,422.4640000000002,31,31,9,2,6,3.9322000000000026,101.8,3,1,4,0.5483870967741935,4,0,0.3181818181818182,114.26390000000005,0
27595883,3069016,CHEMBL5852015,2591031,CHEMBL5733730,10266,CHEMBL3650,Fibroblast growth factor receptor 1,SINGLE PROTEIN,IC50,2.0,nM,8.7,B,9,C=CC(=O)N1CCN(CCCn2c(=O)c(-c3cc(OC)cc(OC)c3Cl)cc3cnc(NC)nc32)CC1,FHDKNSAADPLWFU-UHFFFAOYSA-N,8.698970004336019,527.0250000000002,37,37,11,1,9,2.8911000000000007,101.82000000000001,3,1,4,0.43243243243243246,9,1,0.38461538461538464,144.72869999999983,1
27929006,3111141,CHEMBL5894140,2592358,CHEMBL5735057,104103,CHEMBL1744522,Endothelial PAS domain-containing protein 1,SINGLE PROTEIN,IC50,5700.0,nM,5.24,B,9,N#Cc1c(Oc2cc(F)cc(Cl)c2)ccc(S(=O)(=O)C(F)F)c1CO,RWQXHRCEEPUPBC-UHFFFAOYSA-N,5.2441251443275085,391.7540000000001,25,25,10,1,5,3.6316800000000016,87.39,2,0,2,0.48,5,0,0.13333333333333333,81.75360000000003,0
17678906,2025487,CHEMBL3692266,1528926,CHEMBL3705773,101224,CHEMBL5522,Transient receptor potential cation channel subfamily V member 3,SINGLE PROTEIN,IC50,1420.0,nM,5.85,B,9,CC(C)[C@H](CO)NCc1nc(-c2cccc(C(=O)N(C)C3CCCCC3)c2)ccc1F,VKOGBADXHDPVPV-DEOSSOPVSA-N,5.847711655616943,427.56400000000025,31,31,6,2,4,4.398900000000004,65.46,2,1,3,0.3870967741935484,8,1,0.52,121.14900000000006,0
1435142,304103,CHEMBL183120,304636,CHEMBL828520,10131,CHEMBL2334,Caspase-3,SINGLE PROTEIN,IC50,1295.0,nM,5.89,B,9,CC(C)[C@H](NC(=O)C(O)(c1ccccc1)c1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)CSCc1ccccc1,NIPMRQKBSDRVPG-LSYYVWMOSA-N,5.887730231582729,562.6880000000003,40,40,9,4,6,3.5253000000000023,132.8,3,0,3,0.45,14,0,0.2903225806451613,154.44599999999977,1
1874134,378954,CHEMBL226342,435551,CHEMBL903910,10142,CHEMBL259,Melanocortin receptor 4,SINGLE PROTEIN,IC50,41.8,nM,7.38,B,9,Cc1ccc(-c2ccccc2CCCN2CCN(CC(c3ccc(F)cc3)N3CCN(C(C)C)CC3)CC2)cc1,UMURJMSMTSOEKN-UHFFFAOYSA-N,7.3788237182249645,542.7870000000003,40,40,5,0,4,6.118620000000006,12.96,3,2,5,0.45,10,2,0.4857142857142857,165.23899999999958,2
25638812,2863769,CHEMBL5423601,2356510,CHEMBL5367788,11752,CHEMBL1955,Vascular endothelial growth factor receptor 3,SINGLE PROTEIN,IC50,59.37,nM,7.23,B,9,Cc1c2cc(cc1C(=O)Nc1cc(CN3CCN(C)CC3)cc(C3CC3)c1)OCCCCCCCNC(=O)c1ccc3ncc(n3n1)C#C2,YOBIWCLAYQWPPW-UHFFFAOYSA-N,7.226432951073941,659.8350000000002,49,49,10,2,8,5.387320000000005,104.1,4,3,7,0.42857142857142855,5,2,0.4358974358974359,190.2033999999995,2
124613,1368067,CHEMBL2092878,106456,CHEMBL716818,11871,CHEMBL4393,Macrophage metalloelastase,SINGLE PROTEIN,IC50,9.0,nM,8.05,B,9,CCCC[C@@H](CC(=O)NO)S(=O)(=O)c1ccccc1,TUUMURVUDGZZQZ-LBPRGKRZSA-N,8.045757490560675,285.365,19,19,6,2,4,1.9145999999999999,83.47,1,0,1,0.3157894736842105,7,0,0.46153846153846156,71.48700000000004,0
28039055,2966500,CHEMBL5749499,2592777,CHEMBL5735476,101412,CHEMBL6007,Transient receptor potential cation channel subfamily A member 1,SINGLE PROTEIN,IC50,71.3,nM,7.15,B,9,Cn1cc(-c2cc(Cl)cc(N3C[C@@H]4[C@H](C3)[C@H]4c3noc(Cn4cnc5ncn(C)c5c4=O)n3)c2)cn1,WEFIFVXGXRGPEV-RUYXUALKSA-N,7.146910470148135,503.95400000000024,36,36,12,0,11,2.465,112.69,5,2,7,0.6944444444444444,5,2,0.3333333333333333,131.757,2
13860529,1610734,CHEMBL3099950,1281525,CHEMBL3102091,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,IC50,400.0,nM,6.4,B,9,NC(=O)Nc1ccc(F)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,AIBNCLLVENCCGP-KRWDZBQOSA-N,6.3979400086720375,449.91000000000025,31,31,9,3,5,3.179100000000002,97.05000000000001,2,2,4,0.3870967741935484,6,1,0.4090909090909091,115.29690000000002,0
25847721,2899702,CHEMBL5505751,2427090,CHEMBL5505638,11362,CHEMBL4005,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",SINGLE PROTEIN,IC50,7640.0,nM,5.12,B,9,Cn1c(=O)n(C2CCCC2)c2cc(Nc3cccc(N)c3)ncc21,VMFXTVICSRAKDQ-UHFFFAOYSA-N,5.11690664142431,323.40000000000003,24,24,6,2,6,3.1759000000000004,77.87,3,1,4,0.625,3,1,0.3333333333333333,96.61610000000003,0
18586504,2301094,CHEMBL4228603,1771437,CHEMBL4223549,10131,CHEMBL2334,Caspase-3,SINGLE PROTEIN,IC50,19.0,nM,7.72,B,9,O=C(O)C[C@H](NC(=O)C1CCN(C(=O)c2noc3ccccc23)CC1)C(=O)COc1c(F)c(F)cc(F)c1F,XFSADGAYJHERCO-INIZCTEOSA-N,7.721246399047171,551.4490000000003,39,39,14,2,7,2.8440000000000003,139.04,3,1,4,0.38461538461538464,9,1,0.32,123.59600000000007,1
29067209,3287191,CHEMBL6078369,2600682,CHEMBL6075325,100417,CHEMBL4247,ALK tyrosine kinase receptor,SINGLE PROTEIN,IC50,780.0,nM,6.11,B,9,Cc1cc(F)cc(Nc2ncc(Nc3ccc(F)cc3F)cc2C(N)=O)c1,FKAPFUVNOPCJBJ-UHFFFAOYSA-N,6.107905397309519,372.35000000000014,27,27,8,3,4,4.393420000000002,80.03999999999999,3,0,3,0.6666666666666666,5,0,0.05263157894736842,96.81530000000002,0
14647013,1745944,CHEMBL3260990,1352340,CHEMBL3269757,104531,CHEMBL2029197,Rap guanine nucleotide exchange factor 3,SINGLE PROTEIN,IC50,3200.0,nM,5.5,B,9,CC(C)(C)c1cc(C(=O)/C(C#N)=N/Nc2cccc(Cl)c2)no1,DXEATJQGQHDURZ-DEDYPNTBSA-N,5.494850021680094,330.77500000000003,23,23,7,1,6,3.7998800000000026,91.28,2,0,2,0.4782608695652174,4,0,0.25,87.65620000000001,0
1748846,356599,CHEMBL212721,382196,CHEMBL870978,10434,CHEMBL267,Proto-oncogene tyrosine-protein kinase Src,SINGLE PROTEIN,IC50,4.0,nM,8.4,B,9,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCN(C)C)cc3)n2)c(OC)c1,PRFGCHAHYIAXCL-UHFFFAOYSA-N,8.397940008672037,557.6510000000003,41,41,10,1,9,6.131740000000006,98.28,4,0,4,0.5853658536585366,11,0,0.25806451612903225,159.43069999999963,2
2693375,560247,CHEMBL554937,579862,CHEMBL1063248,194,CHEMBL244,Coagulation factor X,SINGLE PROTEIN,IC50,349.0,nM,6.46,B,9,Cc1oc2ccc(N/C(=N\C#N)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)cc2c1C,UMBLTIPSKVLGFU-FQEVSTJZSA-N,6.45717457304082,450.54300000000035,33,33,9,2,5,2.891720000000001,113.97,2,2,4,0.2727272727272727,4,2,0.5,125.52740000000006,0
2603709,519691,CHEMBL512725,540691,CHEMBL1027304,11442,CHEMBL2568,"Glycogen phosphorylase, liver form",SINGLE PROTEIN,IC50,13.0,nM,7.89,B,9,Cc1cc(C)c(NC(=O)Nc2cc(-c3ccc(F)c(F)c3)ccc2C(=O)N[C@H](C(=O)O)[C@@H](C)OC(C)(C)C)c(C)c1,IVTWTRKNKDMKHF-WINIVTDRSA-N,7.886056647693163,567.6330000000002,41,41,10,4,4,6.587660000000006,116.76000000000002,3,0,3,0.43902439024390244,8,0,0.3225806451612903,154.27839999999972,2
17657963,1986729,CHEMBL3653895,1528550,CHEMBL3706125,11213,CHEMBL3880,Heat shock protein HSP 90-alpha,SINGLE PROTEIN,IC50,210.0,nM,6.68,B,9,Cc1cc2c(-n3cnc(-c4cnn(C)c4)c3)cccc2c(-c2ccc(C(N)=O)c(NC(C)C)c2)n1,BBGUXMXYDGREBD-UHFFFAOYSA-N,6.6777807052660805,465.56100000000026,35,35,8,2,7,4.715620000000004,103.64999999999999,5,0,5,0.7428571428571429,6,0,0.18518518518518517,138.51659999999995,0
12481864,772858,CHEMBL1348974,909518,CHEMBL3055684,11291,CHEMBL2243,Fatty-acid amide hydrolase 1,SINGLE PROTEIN,IC50,301995.17,nM,,B,9,S=C(c1ccc(Cl)cc1)N1CCOCC1,QQAQCKDPIMFFLI-UHFFFAOYSA-N,3.5200000029339815,241.74299999999994,15,15,4,0,2,2.3477000000000006,12.47,1,1,2,0.4,1,1,0.36363636363636365,65.54400000000003,0
25687439,447415,CHEMBL450786,2369784,CHEMBL5381439,11678,CHEMBL301,Cyclin-dependent kinase 2,SINGLE PROTEIN,IC50,25000.0,nM,4.6,B,9,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,OYONTEXKYJZFHA-SSHUPFPWSA-N,4.6020599913279625,641.6209999999996,43,43,11,2,5,6.105340000000006,102.57999999999998,3,3,6,0.3953488372093023,7,2,0.375,170.2936999999996,2
28297136,3009323,CHEMBL5792322,2593916,CHEMBL5736615,10849,CHEMBL2148,Tyrosine-protein kinase JAK3,SINGLE PROTEIN,IC50,19.3,nM,7.71,B,9,C#CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]cc(Cl)c23)C1,JWJFZJRFYROIQV-GOSISDBHSA-N,7.714442690992226,493.0150000000004,35,35,10,3,7,3.1428000000000003,92.42000000000002,3,2,5,0.42857142857142855,5,2,0.4,140.3910999999999,0
12139302,311899,CHEMBL186113,874120,CHEMBL2187061,280,CHEMBL256,Adenosine receptor A3,SINGLE PROTEIN,IC50,5.0,nM,8.3,F,9,CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](CO)Cc5ccccc5)nc43)[C@H](O)[C@@H]2O)n1,FLBKPDIBGNWXMT-NIQZGXKPSA-N,8.301029995663981,482.50500000000017,35,35,14,5,14,-0.5776999999999989,195.16999999999996,4,1,5,0.5714285714285714,8,1,0.42857142857142855,122.74549999999999,1
25604505,2838294,CHEMBL5398126,2348349,CHEMBL5359305,286,CHEMBL2063,Ceramide glucosyltransferase,SINGLE PROTEIN,IC50,18.0,nM,7.75,B,9,Cc1nnc(-c2ccc(-c3c(F)ccc4c3C(=O)N([C@@H](C(C)(C)O)C(F)(F)F)C4)cc2)o1,NKIBPHZMQISMHY-FQEVSTJZSA-N,7.7447274948966935,449.4040000000001,32,32,10,1,5,4.508720000000005,79.46000000000001,3,1,4,0.53125,4,0,0.3181818181818182,105.87930000000004,0
19114558,2458242,CHEMBL4587811,1870309,CHEMBL4371476,100410,CHEMBL4895,Tyrosine-protein kinase receptor UFO,SINGLE PROTEIN,IC50,21.0,nM,7.68,B,9,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,GGVWIGDCUUVFSZ-UHFFFAOYSA-N,7.6777807052660805,648.6789999999995,45,45,14,1,8,6.010700000000007,93.22999999999999,4,1,5,0.4888888888888889,11,1,0.3225806451612903,161.07049999999964,2
